epoch,train_loss,train_acc_top1,train_acc_top5,val_loss,val_acc_top1,val_acc_top5,loss_ratio,val_f1,grad_norm,lr_head,time_sec,gpu_mem_used,gpu_mem_total,gpu_util,val_p@1,val_r@1,val_p@5,val_r@5,val_p@10,val_r@10,train_p@1,train_r@1,train_p@5,train_r@5,train_p@10,train_r@10
75,17.557975,2.1729,5.7328,25.274055,1.0873,2.3881,1.4395,0.0082,5.0,0.07589248,280.94,7289,16311,99,12.125,6.4842,5.3257,11.2626,3.5628,13.3985,35.9207,8.9263,20.5175,21.0145,13.8592,25.8437
76,17.49382,2.3262,6.2,18.778956,2.2134,5.5237,1.0735,0.018,5.0,0.07522414,191.29,7280,16311,99,15.4936,8.3622,7.1993,14.8794,4.8054,17.5463,,,,,,
77,17.392233,2.4388,6.3054,22.606207,1.7474,4.3394,1.2998,0.0134,5.0,0.0745497,190.78,7278,16311,99,12.0959,6.5601,5.4402,11.4277,3.6414,13.7043,,,,,,
78,17.285675,2.5993,6.6767,18.831397,2.4852,6.0771,1.0894,0.0184,5.0,0.07386933,191.61,7278,16311,99,14.9888,8.2383,6.7469,14.1134,4.5432,16.7895,,,,,,
79,17.16778,2.8676,7.0648,25.845044,1.0193,2.4269,1.5054,0.0074,5.0,0.07318318,191.53,7278,16311,99,12.0668,6.4483,5.483,11.4027,3.7084,13.6496,,,,,,
80,17.019768,3.009,7.5583,23.711718,1.4173,3.5433,1.3932,0.0104,5.0,0.07249142,280.51,7278,16311,99,12.824,6.9713,5.879,12.2741,3.9909,14.7098,40.5323,10.3461,23.1747,23.8461,15.7261,29.2914
81,16.954517,2.882,7.4721,19.151781,2.7861,6.7081,1.1296,0.0207,5.0,0.07179422,190.47,7278,16311,99,15.1733,8.3384,6.9702,14.4899,4.6743,17.1843,,,,,,
82,16.842787,3.2485,7.9991,21.817693,1.5047,3.9899,1.2954,0.0103,5.0,0.07109175,190.99,7278,16311,99,14.552,7.9773,6.7392,14.0216,4.5025,16.6052,,,,,,
83,16.695971,3.4426,8.3872,18.485034,3.5045,8.0672,1.1072,0.0263,5.0,0.07038418,191.25,7278,16311,99,15.2801,8.2079,6.8401,14.223,4.6015,16.8043,,,,,,
84,16.626064,3.5887,8.622,17.652656,3.5531,8.3778,1.0617,0.0268,5.0,0.06967168,190.77,7278,16311,99,17.1828,9.4833,7.9856,16.5641,5.2451,19.164,,,,,,
85,16.525165,3.7348,9.0029,18.703852,3.5531,8.1545,1.1318,0.0252,5.0,0.06895442,280.35,7278,16311,99,15.2024,8.3835,6.8595,14.2824,4.5685,16.9434,53.4474,13.9924,32.5715,34.1303,22.2265,41.5543
86,16.359007,3.9624,9.3599,19.247449,3.1259,7.1255,1.1766,0.0237,5.0,0.06823258,190.67,7278,16311,99,15.6781,8.6171,7.0828,14.7151,4.7093,17.3256,,,,,,
87,16.204112,4.1972,10.0786,21.794104,2.6405,5.6499,1.345,0.0191,5.0,0.06750632,191.33,7278,16311,99,14.2802,7.7461,6.5431,13.6193,4.3355,16.0199,,,,,,
88,16.119219,4.5158,10.3229,17.642239,4.65,10.3291,1.0945,0.0361,5.0,0.06677583,191.37,7278,16311,99,16.8042,9.2556,7.7954,16.0366,5.1451,18.6684,,,,,,
89,15.998685,4.511,10.7038,17.316995,5.5237,11.2513,1.0824,0.0428,5.0,0.06604129,189.36,7350,16311,99,16.6489,9.0338,7.6051,15.6884,5.1102,18.4697,,,,,,
90,15.840458,4.7506,11.2477,20.117222,2.9415,6.3877,1.27,0.0212,5.0,0.06530286,256.1,7268,16311,99,14.8529,8.1239,6.8556,14.365,4.5743,16.9648,50.0431,12.8309,30.9233,31.7585,21.2505,38.8989
91,15.719203,5.1004,11.5926,19.294107,3.4657,7.941,1.2274,0.0239,5.0,0.06456074,171.94,7268,16311,99,15.814,8.7569,7.2071,15.0908,4.7481,17.6716,,,,,,
92,15.584545,5.304,12.1221,20.353743,3.621,7.7857,1.306,0.0271,5.0,0.06381509,171.96,7267,16311,99,13.8336,7.5051,6.2712,13.0762,4.1394,15.3695,,,,,,
93,15.501967,5.5388,12.412,19.356946,3.689,8.5137,1.2487,0.0276,5.0,0.0630661,171.93,7267,16311,99,15.6198,8.537,7.0459,14.8441,4.719,17.4148,,,,,,
94,15.310541,5.7712,12.9821,16.781152,6.4557,12.9599,1.0961,0.0504,5.0,0.06231395,172.0,7267,16311,99,17.8526,9.8447,8.2536,17.0235,5.5004,19.8556,,,,,,
95,15.172586,6.1688,13.6769,17.664035,5.3393,11.3387,1.1642,0.0406,5.0,0.06155882,256.03,7267,16311,99,16.6974,9.2823,7.7662,16.0638,5.1286,18.6537,60.0642,15.7422,38.3393,39.2521,26.4985,47.8928
96,15.037232,6.2527,13.9955,21.924849,3.2909,6.9217,1.458,0.0233,5.0,0.06080089,171.91,7267,16311,99,14.2219,7.6833,6.4324,13.4396,4.2938,15.8026,,,,,,
97,14.914753,6.739,14.6232,18.305316,5.2325,10.8824,1.2273,0.0392,5.0,0.06004035,171.95,7267,16311,80,16.513,9.0306,7.5216,15.5218,4.9791,18.0965,,,,,,
98,14.791374,7.0097,15.1861,18.36628,5.7082,11.4358,1.2417,0.0452,5.0,0.05927739,172.03,7267,16311,100,16.9401,9.3089,7.7196,15.9089,5.1267,18.564,,,,,,
